0,878.3674174075024
1,765.9867401912195
2,899.7203045624765
3,935.2532406836908
4,858.4516651717247
5,769.5077400596219
6,807.8201032257108
7,744.6938410467747
8,829.0703312805962
9,676.5037641427989
10,606.2199187031767
11,651.2170877770684
12,663.438838393438
13,797.0938995450364
14,904.1468709178957
15,645.4592416019625
16,784.9529043437818
17,851.1890485749761
18,691.8045490951674
19,712.1934406345871
20,832.4969224581178
21,601.298590839999
22,615.9829062508128
23,931.3872202160351
24,783.4175568985157
25,680.3855567104821
26,922.7942576765647
27,806.901171119394
28,790.3348812245724
29,673.0279225501498
30,860.9652374725879
31,758.7788217868102
32,739.3499927201681
33,852.8196535650695
34,768.3269205479234
35,643.681194293661
36,654.784490164483
37,664.5585582600072
38,692.6846984377077
39,817.2646618221731
40,684.1119928706754
41,898.8812713042178
42,793.4956412208285
43,675.0435979056032
44,871.0645625920629
45,693.592708865541
46,827.9928842996931
47,784.2895143395883
48,649.050922166847
49,807.5296230038458
50,759.3276537901826
51,731.3646532293435
52,908.340790137164
53,806.1590428353344
54,896.2206933315614
55,684.5850526956893
56,648.034407978333
57,753.3607734710174
58,633.455069082726
59,931.7702554742862
60,676.97028183989
61,809.9206274171183
62,851.0521014633889
63,603.4702319196105
64,733.3515533431256
65,598.169594233506
66,851.6841052337177
67,806.7019489197243
68,866.8147780138219
69,724.0533134257819
70,713.0517825925547
71,773.8885744140956
72,786.808198728509
73,856.4165799266568
74,761.6960523614175
75,780.939661461566
76,785.0334235246795
77,788.5867409886806
78,695.6261728587024
79,804.6727261442136
80,730.360982412557
81,673.1365172108683
82,731.6622058653506
83,672.0395861563634
84,790.2485603179239
85,904.3721664188952
86,723.5494150142832
87,774.6546398710171
88,740.6474862400642
89,822.586361691551
90,710.2504242535754
91,681.8996904575689
92,598.144664555488
93,614.3094720089026
94,841.3609216556767
95,789.3858735273691
96,929.3856337821003
97,661.5147557012332
98,822.5697126066462
99,896.1847847975821
