0,947.8252582609194
1,948.2008144308586
2,924.0022013729398
3,860.1021019157317
4,889.3474732104328
5,890.8819047722011
6,948.9461353236243
7,924.0255602528126
8,867.0534502788307
9,933.0296849326273
10,928.4441146360195
11,889.9853849829698
12,888.4654930981093
13,937.7650662483613
14,973.7655668826735
15,905.49231993015
16,976.63333460565
17,900.3568853023103
18,968.4612037380183
19,939.7384033242287
20,943.5497028879223
21,910.339914101376
22,946.9720568413585
23,926.1121380186926
24,948.3980831094915
25,907.495620947368
26,960.2388930739338
27,984.6354943941452
28,865.0100597252989
29,874.26650317593
30,864.0232755220989
31,972.6987416540912
32,894.6383222231043
33,937.2777052526528
34,896.0439192406171
35,944.8576321015964
36,880.2079670626858
37,935.606862305889
38,862.2846664419129
39,969.6430027041777
40,923.1957005121318
41,900.7247935278813
42,968.0899891178951
43,959.0776576055928
44,976.8541050281501
45,874.5530709752569
46,898.3425974332117
47,965.6057962133484
48,924.2236330305742
49,962.8338151121122
50,965.1324454951459
51,954.1513924234583
52,897.6314998465433
53,954.9244423440739
54,925.6697822797344
55,953.4303893509319
56,992.3467120374073
57,966.2688469707911
58,883.8919870084734
59,860.7450127839516
60,886.4148287296127
61,977.6954130781463
62,893.2434095803673
63,990.4039892290695
64,992.1475881012198
65,905.8128929308102
66,934.8006144226473
67,959.5159235668206
68,992.657227688014
69,928.8205957678224
70,960.6997428332022
71,975.5263458526647
72,915.6961766504076
73,856.307947135539
74,884.1166908457415
75,935.1437013791133
76,972.0000537857045
77,925.9404343631708
78,945.3828082797373
79,972.3882024969224
80,858.604512685077
81,930.1981569482105
82,865.2652292978142
83,880.7017211868332
84,954.512548835399
85,967.9428559792138
86,963.4854855083174
87,863.8340789990144
88,914.9124349526344
89,962.5655704623811
90,865.7528177553129
91,952.4875221506401
92,973.1485002654057
93,967.0412469561169
94,938.0738814093464
95,968.943929055321
96,888.2804823957193
97,979.09843637447
98,950.6077295814811
99,958.5078382225521
